show_id,type,title,director,date_added,rating,duration,description
81010699,Movie,Svaha: The Sixth Finger,Jang Jae-hyun,30-May-19,TV-14,123 min,A minister who researches religious cults turns to his Buddhist monk friend for help investigating a new group with mysterious origins.
80208235,Movie,Sweetheart,J.D. Dillard,25-Dec-19,PG-13,83 min,A woman shipwrecked on a remote island discovers she’s not alone and begins a fight for survival against a deadly presence that emerges each night.
81060038,Movie,Swiped,Ann Deborah Fishman,1-Jul-19,TV-14,94 min,"When two college roommates develop a groundbreaking hookup app, casual affairs – and complications – soon run rampant on campus."
81015317,Movie,Tales From the Hood 2,"Rusty Cundieff, Darin Scott",10-Oct-18,R,110 min,Buckle up for an anthology of socially conscious horror stories that focus on the perils of racial injustice and the price of ignorance.
81002412,Movie,Tall Girl,Nzingha Stewart,13-Sep-19,TV-PG,103 min,"After years of slouching through life, 6-foot-1 teen Jodi resolves to conquer her insecurities and gets caught up in a high school love triangle."
81021832,Movie,Target,Raditya Dika,20-Nov-18,TV-14,91 min,"Trapped in an empty building, nine people are forced to play a lethal game. All their movements will be recorded, and only one player can survive."
80217569,Movie,TAU,Federico D'Alessandro,29-Jun-18,R,98 min,"Kidnapped by an inventor who uses her as a test subject to perfect his robotic AI, a street-smart young woman tries to escape her high-tech prison."
81036338,Movie,Teefa in Trouble,Ahsan Rahim,2-Dec-18,TV-14,155 min,"A gangster hires goon Teefa to abduct his friend’s daughter for an arranged marriage, but things get tricky when Teefa develops feelings for the girl."
81094082,Movie,Teen Aur Aadha,Dar Gai,29-Apr-19,TV-MA,119 min,"At a 50-year-old house that served as a school, a brothel, and now a home, tales unfold of the residents who have lived there, longing for an escape."
81210770,Movie,The 9th Precinct,Ding-Lin Wang,13-Dec-19,TV-14,95 min,An idealistic cop joins an underground police unit and battles ghoulish forces threatening the balance between the human and the supernatural realms.
80144145,Movie,The After Party,Ian Edelman,24-Aug-18,TV-MA,90 min,An aspiring rapper and his best friend/manager have one night to bounce back from embarrassment and make their dreams of hip-hop stardom come true.
81003741,Movie,The American Meme,Bert Marcus,7-Dec-18,TV-MA,98 min,"Social media stars Paris Hilton, Josh Ostrovsky, Brittany Furlan and Kirill Bichutsky hustle to build online empires – and face the pitfalls of fame."
80188120,Movie,The Angel,Ariel Vromen,14-Sep-18,TV-MA,114 min,"As his country prepares for war, top Egyptian official Ashraf Marwan makes contact with Israel and wades into a shadowy game of high-stakes espionage."
81150338,Movie,The App,Elisa Fuksas,26-Dec-19,TV-MA,79 min,"While in Rome to shoot his first movie, actor and industrial heir Nick becomes obsessed with a dating app that sends him into a self-destructive spiral."
81110383,Movie,The Awakening of Motti Wolkenbruch,Michael Steiner,25-Oct-19,TV-MA,94 min,"Pressured to marry a nice Orthodox Jewish woman, Motti is thrown for a loop when he falls for classmate Laura, who his mother will never approve of."
80200267,Movie,The Ballad of Buster Scruggs,"Joel Coen, Ethan Coen",16-Nov-18,R,133 min,"Ranging from absurd to profound, these Western vignettes from the Coen brothers follow the adventures of outlaws and settlers on the American frontier."
81026677,Movie,The Basement,"Brian M. Conley, Nathan Ives",9-Apr-19,TV-MA,89 min,"Known for tortuous role-play with victims in his basement, a twisted serial killer abducts a musician who has a deeper connection to his mind games."
81031650,Movie,The Bill Murray Stories: Life Lessons Learned From a Mythical Man,Tommy Avallone,31-Dec-18,TV-MA,72 min,"This documentary highlights spontaneous encounters with the elusive, comedic veteran, who touches lives by simply showing up anywhere."
80173387,Movie,The Black Godfather,Reginald Hudlin,7-Jun-19,TV-MA,118 min,"This documentary follows the life of Clarence Avant, the ultimate, uncensored mentor and behind-the-scenes rainmaker in music, film, TV and politics."
81191666,Movie,The Bling Lagosians,Bolanle Austen-Peters,11-Oct-19,TV-14,99 min,"With a matriarch bent on having a lavish 51st birthday party, her family's debt is on the verge of exposure, threatening their business – and legacy."
81177504,Movie,The Body Remembers When the World Broke Open,"Elle-Máijá Tailfeathers, Kathleen Hepburn",27-Nov-19,TV-MA,106 min,"After a traumatic event, two Indigenous women in Vancouver are brought together and form a deep bond despite leading different lives."
80200047,Movie,The Boy Who Harnessed the Wind,Chiwetel Ejiofor,1-Mar-19,TV-14,114 min,"Inspired by a science book, 13-year-old William Kamkwamba builds a wind turbine to save his Malawian village from famine. Based on a true story."
81127333,Movie,The Brave,William Kaufman,15-Jan-20,TV-MA,103 min,"With entry into the European Union at stake, Albania must rely on a mash-up of elite cops to take down a slippery drug lord dominating its economy."
81061407,Movie,The Brawler,Ken Kushner,18-May-19,TV-MA,95 min,"Newly famous after challenging Muhammad Ali for a championship title, boxer Chuck Wepner spirals down the slippery slope of being a celebrity."
80992672,Movie,The Breaker Upperers,"Jackie van Beek, Madeleine Sami",15-Feb-19,TV-MA,82 min,"For the right price, BFFs Jen and Mel will ruthlessly end any romance. But when one of them grows a conscience, their friendship begins to unravel."
81044496,Movie,The Burial of Kojo,"Sam ""Blitz"" Bazawule",31-Mar-19,TV-14,81 min,"When a man is left to die inside an illegal gold mine, his daughter travels through a magical landscape to save him."
80199682,Movie,The Christmas Chronicles,Clay Kaytis,22-Nov-18,TV-PG,104 min,"After accidentally crashing Santa's sleigh, a brother and sister pull an all-nighter to save Christmas with a savvy, straight-talking St. Nick."
80134431,Movie,The Cloverfield Paradox,Julius Onah,5-Feb-18,TV-MA,102 min,"Orbiting above a planet on the brink of war, scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality."
81034575,Movie,The Command,Thomas Vinterberg,19-Oct-19,PG-13,118 min,For the crew trapped aboard a sunken Russian submarine the deadliest threat is the bureaucracy on land. Based on a true story.
80225024,Movie,The Competition,Harvey Lowry,23-Jul-19,TV-14,103 min,"After developing an ""infidelity formula"" said to repel cheating, a popular blogger crosses paths with a charming lawyer willing to put it to the test."
81090128,Movie,The Creative Brain,"Jennifer Beamish, Toby Trackman",16-Apr-19,TV-14,53 min,"Neuroscientist David Eagleman taps into the creative process of various innovators while exploring brain-bending, risk-taking ways to spark creativity."
80238013,Movie,The Crystal Calls Making the Dark Crystal: Age of Resistance,Randall Lobb,14-Sep-19,TV-PG,83 min,"Go behind the scenes with stars, puppeteers and creators as they bring Jim Henson's magical world of Thra back to life in a sweeping fantasy series."
81213879,Movie,The Dark Side of Life: Mumbai City,Tariq Khan,31-Dec-19,TV-MA,121 min,"Struggling with Mumbai's pressures and private battles with depression, six lives intersect just as they reach a breaking point."
80169469,Movie,The Dirt,Jeff Tremaine,22-Mar-19,TV-MA,108 min,"In this unflinching biopic based on Mötley Crüe's best-selling book, four LA misfits navigate the monster highs and savage lows of music superstardom."
80236133,Movie,The Drug King,Woo Min-ho,21-Feb-19,TV-MA,139 min,A petty smuggler from Busan dives headfirst into illicit drug trafficking in the 1970s and rises to become king of narcotics exports to Japan.
80222256,Movie,The Feels,Jenée LaMarque,1-Jul-18,TV-MA,88 min,"During their bachelorette weekend, a lesbian couple's relationship hits a snag when one of the brides confesses to never having an orgasm."
81078397,Movie,The First Temptation of Christ,Rodrigo Van Der Put,3-Dec-19,TV-MA,46 min,"Jesus, who's hitting the big 3-0, brings a surprise guest to meet the family. A Christmas special so wrong, it must be from comedians Porta dos Fundos."
81133621,Movie,The Forest of Love,Sion Sono,11-Oct-19,TV-MA,151 min,A con man and a would-be filmmaking crew force themselves into the lives of two grief-scarred young women. But nothing is as it seems.
81157840,Movie,The Game Changers,Louie Psihoyos,16-Oct-19,TV-MA,86 min,"Special Forces trainer James Wilks asks elite athletes to compare the merits of meat, protein and plants for building strength. Spoiler: plants win."
81144912,Movie,The Girl Allergic to Wi-Fi,Jun Lana,21-Aug-19,TV-MA,104 min,"When an internet-obsessed teen develops a rare illness that forces her to move to a remote town, she must navigate her relationships without technology."
81075239,Movie,The Golem,"Doron Paz, Yoav Paz",26-Jun-19,TV-MA,95 min,"As sickness spreads throughout the countryside, an infertile woman conjures a living child out of clay and sets it loose on her enemies."
80223371,Movie,The Guernsey Literary and Potato Peel Pie Society,Mike Newell,10-Aug-18,TV-14,124 min,A London writer bonds with the colorful residents of Guernsey as she learns about the book club they formed during the WWII German occupation.
80200961,Movie,The Hard Way,Keoni Waxman,5-Mar-19,TV-MA,94 min,"After learning his brother died on a mission in Romania, a former soldier teams up with two allies to hunt down a mysterious enemy and exact revenge."
80200571,Movie,The Highwaymen,John Lee Hancock,29-Mar-19,R,132 min,Two steely former Texas Rangers are tasked with tracking and killing infamous criminals Bonnie and Clyde in this crime drama based on real events.
80242446,Movie,The Holiday Calendar,Bradley Walsh,2-Nov-18,TV-PG,95 min,A talented photographer stuck in a dead-end job inherits an antique Advent calendar that may be predicting the future – and pointing her toward love.
80215923,Movie,The Hurricane Heist,Rob Cohen,26-Sep-18,PG-13,103 min,A deadly hurricane with mile-high waves provides the perfect cover for stealing $600 million from a U.S. Treasury outpost in Mississippi.
81016361,Movie,The Incredible Story of the Giant Pear,"Philip Einstein Lipski, Jørgen Lerdam, Amalie Næsby Fick",1-Mar-19,TV-G,75 min,"Sebastian the elephant and his feline friend Mithco sail on a gigantic peach to rescue Sunnytown's beloved mayor, who's stranded on a mysterious island."
80221639,Movie,The Incredibles 2,Brad Bird,30-Jan-19,PG,118 min,"When Elastigirl gets recruited for a high-profile crime-fighting mission, Mr. Incredible takes on his toughest assignment ever: full-time parenting."
81038598,Movie,The Influence,Dennis Rovira van Boekholt,11-Oct-19,TV-MA,102 min,"Back in her childhood home to help her sister care for their comatose mother, Alicia must face a dark force from her past that now threatens her child."
81069254,Movie,The Intent 2: The Come Up,"Femi Oyeniran, Nicky Slimting Walker",21-Feb-19,TV-MA,103 min,"During a trip to Jamaica, a London gang targets a disloyal member who has been meeting with rivals. Meanwhile, an undercover cop stands among them."
80240972,Movie,The Kindergarten Teacher,Sara Colangelo,12-Oct-18,R,97 min,A devoted teacher takes interest in a young student's creative potential after hearing his poetry. But she soon crosses the line into obsession.
80143556,Movie,The Kissing Booth,Vince Marcello,11-May-18,TV-14,105 min,"When teenager Elle's first kiss leads to a forbidden romance with the hottest boy in high school, she risks her relationship with her best friend."
81026188,Movie,The Knight Before Christmas,Monika Mitchell,21-Nov-19,TV-14,93 min,"Medieval magic sends a 14th-century knight to modern-day Ohio, where he falls for a high school science teacher who's disillusioned by love."
80164779,Movie,The Land of Steady Habits,Nicole Holofcener,14-Sep-18,TV-MA,98 min,"After leaving his wife and his job to find happiness, Anders begins a clumsy, heartbreaking quest to reassemble the pieces of his fractured life."
80202273,Movie,The Last Laugh,Greg Pritikin,11-Jan-19,TV-MA,99 min,"After moving to a retirement home, restless talent manager Al reconnects with long-ago client Buddy and coaxes him back out on the comedy circuit."
81055395,Movie,The Last Runway,"Rodrigo Salomón, Pietro Scappini",1-Mar-19,TV-MA,107 min,An ex-colonel forms a special paramilitary group focused on combatting drug trafficking on the Paraguayan border.
80999729,Movie,The Last Summer,William Bindley,3-May-19,TV-14,110 min,"Teens from a Chicago high school grapple with their dreams, relationships and identities in a transformative summer before they leave for college."
81123469,Movie,The Last Whistle,Rob Smat,26-Oct-19,PG,88 min,"After a star player dies during football practice, his coach’s career and reputation are on the line as he refuses to quit his win-at-all-costs style."
80114719,Movie,The Laws of Thermodynamics,Mateo Gil,31-Aug-18,TV-MA,101 min,"A physicist uses the laws of thermodynamics to describe romance and relationships, but his theories prove faulty when it comes to his own love life."
80176715,Movie,The Legacy of a Whitetail Deer Hunter,Jody Hill,6-Jul-18,TV-14,83 min,A star of hunting videos strives to bond with his 12-year-old son on a wilderness trip but learns familial connections can't be forced.
80166319,Movie,The Little Mermaid,"Blake Harris, Chris Bouchard",1-Dec-18,PG,85 min,"In this take on the classic tale, a captive circus mermaid transforms the lives of a skeptical journalist and his wide-eyed young sister."
80235578,Movie,The Little Switzerland,Kepa Sojo,16-Aug-19,TV-MA,86 min,The discovery of the tomb of William Tell’s son in a town in the Basque Country spurs the village's cantankerous citizens to lobby for Swiss annexation.
81057229,Movie,The Man Who Feels No Pain,Vasan Bala,22-May-19,TV-MA,137 min,"Leveraging his ability to withstand pain, a young man trains to follow in the footsteps of his martial-arts hero in this high-action, meta comedy."
81150305,Movie,The Man Without Gravity,Marco Bonfanti,1-Nov-19,TV-14,107 min,A gravity-defying boy raised in seclusion matures into an extraordinary man – and an international celebrity – who longs for human connection.
81088285,Movie,The Mayo Clinic,"Ken Burns, Christopher Loren Ewers, Erik Ewers",19-Apr-19,TV-14,116 min,A look at how a world-renowned medical institution prioritizes patients' needs and has adapted to healthcare's evolving demands for over 150 years.
80159586,Movie,The Most Assassinated Woman in the World,Franck Ribière,7-Sep-18,TV-MA,102 min,"In 1930s Paris, an actress famous for her gory death scenes at the Grand Guignol Theater contends with a mysterious stalker and ghosts from her past."
81009808,Movie,The New Romantic,Carly Stone,15-Apr-19,TV-MA,82 min,"Fed up with dating and debt, a naïve college senior documents her experience of being with a wealthy, older man for a gonzo journalism grant."
80221447,Movie,The Nutcracker and the Four Realms,"Lasse Hallström, Joe Johnston",28-May-19,PG,99 min,"When her late mother gifts her a key, Clara embarks on a dreamlike journey full of fantasy and conflict in this retelling of the holiday classic."
80198661,Movie,The Open House,"Matt Angel, Suzanne Coote",19-Jan-18,TV-MA,95 min,"Following a tragedy, a mother and her teen son move to a relative's vacant vacation home, where eerie and unexplained forces conspire against them."
80085566,Movie,The Other Side of the Wind,Orson Welles,2-Nov-18,R,122 min,"On the last day of his life, a legendary director struggles to complete a new project and contemplates his legacy in this layered film by Orson Welles."
80152434,Movie,The Outsider,Martin Zandvliet,9-Mar-18,TV-MA,121 min,"An American soldier imprisoned in postwar Japan enters the dark world of the yakuza, adopting their way of life in repayment for his freedom."
80175147,Movie,The Package,Jake Szymanski,10-Aug-18,TV-MA,95 min,"After their buddy suffers an unfortunate accident during spring break, four pals risk everything – including their dignity – to make him whole again."
81019888,Movie,The Perfect Date,Chris Nelson,12-Apr-19,TV-14,91 min,"To earn money for college, a high schooler launches an app offering his services as a fake date. But when real feelings emerge, things get complicated."
80211638,Movie,The Perfection,Richard Shepard,24-May-19,TV-MA,91 min,"In this twisty horror-thriller, a once-promising music prodigy reconnects with her former mentors, only to find them taken with a talented new pupil."
80191608,Movie,The Photographer Of Mauthausen,Mar Targarona,23-Feb-19,TV-MA,110 min,A Catalán prisoner at a Nazi concentration camp uses his office job to steal photo negatives of the atrocities committed there. Based on true events.
80173395,Movie,The Polka King,Maya Forbes,12-Jan-18,TV-14,94 min,"Determined to make it big in America, Polish-born bandleader Jan Lewan draws his fans into a Ponzi scheme in this comedy based on a true story."
81088318,Movie,The Pursuit,John Papola,7-Aug-19,TV-14,76 min,"In a time of turbulence for the free market system, one economist explores how it has lifted billions out of poverty, and might just save us all."
81013112,Movie,The Push,"Grant Korgan, Brian Niles",7-Jun-19,TV-MA,90 min,"After a snowmobile accident paralyzed him, Grant Korgan became the first athlete with a spinal cord injury to push himself to the South Pole."
80240537,Movie,The Red Sea Diving Resort,Gideon Raff,31-Jul-19,TV-MA,130 min,Undercover agents open up a fake hotel to real tourists as a cover to help smuggle thousands of Ethiopian refugees to safety. Inspired by true events.
80244019,Movie,The Resistance Banker,Joram Lürsen,11-Sep-18,TV-MA,123 min,"Risking his family and future, a banker in occupied Amsterdam slows the Nazi war machine by creating an underground bank to fund the resistance."
80217312,Movie,The Ritual,David Bruckner,9-Feb-18,TV-MA,95 min,"Four friends with a long-standing – but strained – connection take a hiking trip into the Swedish wilderness, from which they may never return."
81080942,Movie,The Ruthless,Renato De Maria,19-Apr-19,TV-MA,111 min,A rebellious teen grows up to become one of Milan's most ambitious criminals during the golden years of the 'ndrangheta Mafia in the 1980s.
81044813,Movie,The Secret Life of Pets 2,Chris Renaud,27-Dec-19,PG,86 min,"On a farm outside New York, Max aims to boost his confidence while in the city, Snowball attempts to rescue a tiger cub and Gidget pretends to be a cat."
81006261,Movie,The Seven Deadly Sins the Movie: Prisoners of the Sky,Noriyuki Abe,31-Dec-18,TV-14,100 min,"The Seven Deadly Sins aid the Sky People against a powerful group of demons hellbent on resurrecting a demonic beast sealed over 3,000 years ago."
81021447,Movie,The Silence,John R. Leonetti,10-Apr-19,TV-14,91 min,"With the world under attack by deadly creatures who hunt by sound, a teen and her family seek refuge outside the city and encounter a mysterious cult."
80168029,Movie,The Skin of the Wolf,Samu Fuentes,6-Jul-18,TV-14,110 min,An animal trapper living in an abandoned mountain town in northern Spain seeks to resolve his loneliness by securing a wife.
81037373,Movie,The Sky Is Pink,Shonali Bose,11-Dec-19,TV-14,143 min,"After succumbing to her terminal illness, a teenager posthumously narrates her parents’ tenacious relationship in this drama based on a true story."
80994020,Movie,The Son,Sebastián Schindel,26-Jul-19,TV-MA,93 min,"In this psychological thriller, painter Lorenzo's life spirals out of control as he fears his wife is trying to isolate him from their infant son."
80148210,Movie,The Titan,Lennart Ruff,30-Mar-18,TV-MA,97 min,"On a bleak future Earth, a soldier endures a radical genetic transformation to save humanity. But his wife fears he's becoming more creature than man."
81029383,Movie,The Tree of Blood,Julio Medem,8-Feb-19,TV-MA,136 min,"As a young couple write the story of their families' shared history, both reveal their relatives' dark secrets and one must make a painful confession."
80988835,Movie,The Tribe,Fernando Colomo,21-Nov-18,TV-MA,91 min,"An executive-turned-viral sensation loses his reputation and his memory, but finds a new life with his biological mother and her empowered dance group."
80174451,Movie,The Two Popes,Fernando Meirelles,20-Dec-19,PG-13,126 min,"At a key turning point for the Catholic Church, Pope Benedict XVI forms a surprising friendship with the future Pope Francis. Inspired by true events."
81067760,Movie,The Wandering Earth,Frant Gwo,6-May-19,TV-MA,125 min,A looming collision with Jupiter threatens Earth as humans search for a new star. The planet's fate now lies in the hands of a few unexpected heroes.
80232989,Movie,The Warning,Daniel Calparsoro,24-Jul-18,TV-MA,93 min,"After his friend is shot, Jon finds a mathematical pattern behind deaths that occurred at the same location and sets out to warn the next young victim."
80183328,Movie,The Week Of,Robert Smigel,27-Apr-18,TV-14,117 min,Two fathers with clashing views about their children's upcoming wedding struggle to keep it together during the chaotic week before the big day.
80208661,Movie,The Witch Files,Kyle Rankin,1-Feb-19,TV-14,88 min,"A disparate group of teenage girls discovers how to obtain supernatural abilities, but abusing their newfound power has disturbing consequences."
81027187,Movie,The Wolf's Call,Antonin Baudry,20-Jun-19,TV-14,116 min,"With nuclear war looming, a military expert in underwater acoustics strives to prove things aren't as they seem – or sound – using only his ears."
81021528,Movie,The World Is Yours,Romain Gavras,30-Nov-18,TV-MA,101 min,"To escape his life of crime, a Paris drug dealer takes on one last job involving Spain, unhinged gangsters, his longtime crush and his scheming mother."
81078908,Movie,The World We Make,Brian Baugh,4-Sep-19,PG,108 min,"A teenage equestrian and a local football player for each other, but simmering racism in their small town puts their relationship to the test."
81088284,Movie,The World's Most Wanted Animal,Victoria Bromley,1-Apr-19,TV-PG,53 min,"A conservationist shares her emotional journey in helping save rare, scaly mammals that have been illegally trafficked and now face extinction."
81213894,Movie,The Zoya Factor,Abhishek Sharma,30-Nov-19,TV-14,135 min,"A goofy copywriter unwittingly convinces the Indian cricket team that she’s their lucky mascot, to the dismay of their superstition-shunning captain."
80203143,Movie,Then Came You,Peter Hutchings,1-Jun-19,TV-14,97 min,A hypochondriac confronts his fear of death when a terminally ill teen girl enlists him to help her complete her bucket list.
80124722,Movie,They’ll Love Me When I’m Dead,Morgan Neville,2-Nov-18,TV-MA,98 min,"Actors, crew members and others who were there discuss the tumultuous creation of Orson Welles's final, unfinished film, “The Other Side of the Wind.”"
81024557,Movie,Thriller,Dallas Jackson,14-Apr-19,TV-MA,87 min,"When a prank goes wrong, a shy kid from Compton is sent away for murder. Four years later, he’s back and out for revenge on homecoming weekend."
80151384,Movie,Tig Notaro Happy To Be Here,Tig Notaro,22-May-18,TV-14,58 min,"Comedian Tig Notaro unleashes her inner prankster in a playful stand-up special packed with funny anecdotes, parenting confessions and more."
80991809,Movie,Time Share,Sebastián Hofmann,30-Nov-18,TV-MA,96 min,Husband and father Pedro becomes increasingly suspicious that a series of mishaps at a resort during a family vacation are part of a sinister plan.
81023636,Movie,Time Trap,"Mark Dennis, Ben Foster",13-Sep-19,TV-14,88 min,"While searching for their missing archaeology professor, a group of students discovers a cave where time passes differently than it does on the surface."
81047798,Movie,Tinker',Sonny Marler,19-Mar-19,TV-14,97 min,"While building a revolutionary machine outlined in his late father's journal, a recluse farmer becomes the guardian for his gifted six-year-old nephew."
80203147,Movie,To All the Boys I’ve Loved Before,Susan Johnson,17-Aug-18,TV-14,100 min,"When her secret love letters somehow get mailed to each of her five crushes, Lara Jean finds her quiet high school existence turned upside down."
80160994,Movie,"To Each, Her Own",Myriam Aziza,24-Jun-18,TV-MA,95 min,"Just as Simone works up the courage to tell her conservative Jewish family she's a lesbian, she finds herself attracted to a male Senegalese chef."
80208684,Movie,Todd Glass: Act Happy,Scott Moran,23-Jan-18,TV-MA,63 min,Try to keep up as comedian Todd Glass delivers rapid-fire stand-up that bounces from his heart attack to his coming out to how to eat a Kit Kat.
81095399,Movie,Tottaa Pataaka Item Maal,Aditya Kripalani,25-Jun-19,TV-MA,107 min,"Exasperated with living in perpetual fear for their safety, four women kidnap a man to show him the realities of being female in Delhi."
81132439,Movie,Travel Mates 2,Bedran Güzel,20-Sep-19,TV-14,111 min,"When struggling singer Onur decides to return to his old job, incurable klutz Şeref organizes a surprise tour full of pitfalls and mishaps."
81046796,Movie,Travis Scott: Look Mom I Can Fly,White Trash Tyler,28-Aug-19,TV-MA,85 min,"While crafting his Grammy-nominated album ""Astroworld,"" Travis Scott juggles controversy, fatherhood and career highs in this intimate documentary."
80239932,Movie,Trevor Noah: Son of Patricia,David Paul Meyer,20-Nov-18,TV-MA,64 min,"""Daily Show"" host Trevor Noah touches on tacos, runaway snakes, camping, racism immunity and lessons he learned from his mother in this comedy special."
80192187,Movie,Triple Frontier,J.C. Chandor,13-Mar-19,R,126 min,"Loyalties are tested when five former special forces operatives reunite to steal a drug lord's fortune, unleashing a chain of unintended consequences."
80195901,Movie,Triple Threat,"Jesse V. Johnson, Jesse Johnson",22-Jun-19,NR,96 min,A crew of ruthless criminals hired to kill an influential heiress meet their match in a trio of surprisingly adept fighters who come to her aid.
81063480,Movie,Truckbhar Swapna,Pramod Pawar,1-Feb-19,TV-14,128 min,A taxi driver living in a Mumbai slum seeks to better his family's life by building an extension of his home while dealing with a lecherous contractor.
81165326,Movie,Tune in for Love,Jung Ji-woo,5-Nov-19,TV-MA,123 min,"A student and a reticent teen first meet at a bakery in the 1990s and try to find each other through the years, as fate keeps pulling them apart."
81034771,Movie,Twinsanity,Buz Wallick,15-Mar-19,TV-14,86 min,"When a yoga enthusiast begins to pull away from her identical twin sister and business partner, their lifelong bond turns deadly."
81021631,Movie,Two Graves,Gary Young,1-May-19,TV-MA,80 min,"A doctor and a drug addict kidnap the son of a local gangster, seeking revenge for the death of a loved one."
80209658,Movie,Unbridled,Jota Linares,30-Aug-19,TV-MA,100 min,"Desperate to keep her husband’s secret, a devoted politician’s wife struggles to stave off threats that could ruin their promising new life."
81158575,Movie,Uncle Naji in UAE,Ahmed Zain,1-Sep-19,TV-14,95 min,"Two young Yemeni business partners decide to go on vacation in the UAE with a few local friends, but their fun trip soon turns terrifying."
80208906,Movie,Under the Eiffel Tower,Archie Borders,23-Sep-19,TV-MA,87 min,An American man in the midst of a mid-life crisis travels to the French countryside to find a new lease on life.
81034317,Movie,Unicorn Store,Brie Larson,5-Apr-19,TV-PG,92 min,"After failing out of art school and taking a humdrum office job, a whimsical painter gets a chance to fulfill her lifelong dream of adopting a unicorn."
80122209,Movie,Up Among  The Stars,Zoe Berriatúa,29-Jan-19,TV-MA,86 min,"A grieving filmmaker struggling to keep custody of his young son after his wife's death uses magical, imaginary stories to maintain their bond."
80998890,Movie,Upstarts,Udai Singh Pawar,18-Oct-19,TV-14,112 min,"Hoping to do good while making millions, three college graduates create a startup. But as business begins to flourish, their own bond starts to fray."
81155803,Movie,Uriyadi 2,Vijay Kumar,2-Aug-19,TV-MA,116 min,"When a chemical plant's poor conditions cause tragedies, an employee leads a protest against the company’s callous owner and local politicians."
80993655,Movie,Us and Them,Rene Liu,22-Jun-18,TV-MA,119 min,"Two strangers meet on a train and form a bond that evolves over the years. After a separation, they reconnect and reflect on their love for each other."
81065786,Movie,Used Goods,Mohamed Hamdy,1-Sep-19,TV-MA,95 min,"To evade greedy pharmaceutical crooks, a medical scientist disguises himself as a struggling salesman to protect his groundbreaking cancer research."
81147274,Movie,Uyare,Manu Ashokan,14-Aug-19,TV-14,119 min,An aspiring pilot fights for her future – and justice – after surviving an acid attack from her abusive boyfriend.
81045054,Movie,Vanjagar Ulagam,Manoj Beedha,15-Dec-18,TV-MA,145 min,Shyam wakes to discover he's suspected in a murder that one journalist believes may have ties to a mysterious gangster.
81213873,Movie,Veerey Ki Wedding,Ashu Trikha,31-Dec-19,TV-14,130 min,"Quick to throw punches in the name of justice, a young man must find a calmer way to win over the pacifist father of the girl he wishes to marry."
80199689,Movie,Velvet Buzzsaw,Dan Gilroy,1-Feb-19,R,113 min,"A feared critic, an icy gallery owner and an ambitious assistant snap up a recently deceased artist's stash of paintings – with dire consequences."
80219974,Movie,Viking Destiny,David L.G. Hughes,2-Feb-19,R,91 min,"Framed for her father’s murder, an exiled Viking princess is guided by the god Odin as she prepares to return to her kingdom and reclaim the throne."
81213874,Movie,Vodka Diaries,Kushal Srivastava,31-Dec-19,TV-14,113 min,"While investigating a series of murders and the nightclub that links them, a detective’s case takes an alarming turn when his wife goes missing."
80241071,Movie,VS.,Ed Lilly,19-Jun-19,TV-MA,99 min,"A young man in foster care finds his voice in the underground rap battle scene. But when his mother returns, a lifetime of pain comes with her."
81025088,Movie,W/O Ram,Vijay Yelakanti,26-Oct-18,TV-MA,115 min,"Frustrated with the stalled investigation into her husband's murder, a woman searches for the killer on her own, putting herself in grave danger."
80995799,Movie,Walk. Ride. Rodeo.,Conor Allyn,8-Mar-19,TV-PG,100 min,"In the wake of an accident that leaves her paralyzed, a champion rodeo rider vows to get back on her horse and compete again. Based on a true story."
81011598,Movie,Wanda Sykes: Not Normal,Linda Mendoza,21-May-19,TV-MA,66 min,"Wanda Sykes tackles politics, reality TV, racism and the secret she'd take to the grave in this rollicking, no-holds-barred stand-up special."
81169158,Movie,Wandering Stars,"Syrine Boulanouar, Nekfeu",1-Dec-19,TV-MA,95 min,"Navigating creative pressures and personal upsets, French rapper Nekfeu sets out on a global quest for musical inspiration in this documentary."
81155784,Movie,Watchman,A. L. Vijay,4-Sep-19,TV-14,93 min,"Rushing to pay off a loan shark, a young man breaks into a bungalow to steal the cash, unprepared for the dog standing guard – or the trouble inside."
81068732,Movie,We Are Legends,Daniel Yee Heng Chan,1-Jun-19,TV-14,109 min,"Raised in a boxing gym, two orphaned brothers become highly skilled martial artists and must combat threats in the streets and the ring."
81089941,Movie,We Have Always Lived in the Castle,Stacie Passon,14-Sep-19,TV-14,95 min,The fragile and secretive world of two sisters and their uncle crumbles when their charming cousin arrives with eyes toward the family fortune.
80241304,Movie,We the Animals,Jeremiah Zagar,11-Feb-19,R,93 min,"A trio of brothers cope with their parents' volatile relationship by running wild and unchecked, and one of them experiences a visceral awakening."
81019341,Movie,What Still Remains,Josh Mendoza,21-Dec-18,TV-14,91 min,"Struggling to survive alone post-apocalypse, a young woman is offered protection by an unknown man, but his village may not be the haven she imagines."
80244708,Movie,When Angels Sleep,Gonzalo Bendala,28-Dec-18,TV-MA,96 min,"After a businessman falls asleep at the wheel and hits a woman with his car, his interactions with her scared friend unleash a string of dark events."
80117531,Movie,When We First Met,Ari Sandel,9-Feb-18,TV-14,97 min,"Using a magical photo booth that sends him back in time, Noah relives the night he met Avery over and over, trying to persuade her to fall for him."
